pfc,dms,session
pfc_92,dms_45,AKED0220210801
pfc_92,dms_70,AKED0220210801
pfc_92,dms_80,AKED0220210801
pfc_92,dms_49,AKED0220210801
pfc_92,dms_44,AKED0220210801
pfc_92,dms_75,AKED0220210801
pfc_92,dms_1,AKED0220210801
pfc_92,dms_73,AKED0220210801
pfc_92,dms_21,AKED0220210801
pfc_92,dms_39,AKED0220210801
pfc_92,dms_53,AKED0220210801
pfc_92,dms_4,AKED0220210801
pfc_92,dms_78,AKED0220210801
pfc_92,dms_31,AKED0220210801
pfc_92,dms_26,AKED0220210801
pfc_92,dms_72,AKED0220210801
pfc_92,dms_57,AKED0220210801
pfc_92,dms_52,AKED0220210801
pfc_92,dms_43,AKED0220210801
pfc_92,dms_18,AKED0220210801
pfc_92,dms_82,AKED0220210801
pfc_92,dms_41,AKED0220210801
pfc_92,dms_3,AKED0220210801
pfc_92,dms_58,AKED0220210801
pfc_92,dms_61,AKED0220210801
pfc_92,dms_14,AKED0220210801
pfc_92,dms_0,AKED0220210801
pfc_92,dms_66,AKED0220210801
pfc_92,dms_33,AKED0220210801
pfc_92,dms_62,AKED0220210801
pfc_92,dms_22,AKED0220210801
pfc_92,dms_48,AKED0220210801
pfc_89,dms_8,AKED0220210801
pfc_89,dms_67,AKED0220210801
pfc_89,dms_76,AKED0220210801
pfc_89,dms_7,AKED0220210801
pfc_89,dms_35,AKED0220210801
pfc_89,dms_9,AKED0220210801
pfc_89,dms_83,AKED0220210801
pfc_89,dms_65,AKED0220210801
pfc_89,dms_71,AKED0220210801
pfc_89,dms_77,AKED0220210801
pfc_89,dms_15,AKED0220210801
pfc_89,dms_79,AKED0220210801
pfc_89,dms_5,AKED0220210801
pfc_89,dms_40,AKED0220210801
pfc_89,dms_59,AKED0220210801
pfc_89,dms_6,AKED0220210801
pfc_89,dms_38,AKED0220210801
pfc_89,dms_84,AKED0220210801
pfc_89,dms_54,AKED0220210801
pfc_89,dms_60,AKED0220210801
pfc_89,dms_55,AKED0220210801
pfc_89,dms_74,AKED0220210801
pfc_89,dms_56,AKED0220210801
pfc_89,dms_69,AKED0220210801
pfc_89,dms_11,AKED0220210801
pfc_89,dms_68,AKED0220210801
pfc_89,dms_29,AKED0220210801
pfc_89,dms_37,AKED0220210801
pfc_89,dms_13,AKED0220210801
pfc_89,dms_20,AKED0220210801
pfc_89,dms_47,AKED0220210801
pfc_89,dms_19,AKED0220210801
pfc_89,dms_16,AKED0220210801
pfc_89,dms_27,AKED0220210801
pfc_89,dms_42,AKED0220210801
pfc_89,dms_2,AKED0220210801
pfc_89,dms_50,AKED0220210801
pfc_89,dms_32,AKED0220210801
pfc_89,dms_17,AKED0220210801
pfc_89,dms_64,AKED0220210801
pfc_89,dms_51,AKED0220210801
pfc_89,dms_28,AKED0220210801
pfc_89,dms_23,AKED0220210801
pfc_89,dms_34,AKED0220210801
pfc_89,dms_63,AKED0220210801
pfc_89,dms_46,AKED0220210801
pfc_89,dms_81,AKED0220210801
pfc_89,dms_25,AKED0220210801
pfc_89,dms_12,AKED0220210801
pfc_89,dms_36,AKED0220210801
pfc_89,dms_30,AKED0220210801
pfc_89,dms_45,AKED0220210801
pfc_89,dms_70,AKED0220210801
pfc_89,dms_80,AKED0220210801
pfc_89,dms_49,AKED0220210801
pfc_89,dms_44,AKED0220210801
pfc_89,dms_75,AKED0220210801
pfc_89,dms_1,AKED0220210801
pfc_89,dms_73,AKED0220210801
pfc_89,dms_21,AKED0220210801
pfc_89,dms_39,AKED0220210801
pfc_89,dms_53,AKED0220210801
pfc_89,dms_4,AKED0220210801
pfc_89,dms_78,AKED0220210801
pfc_89,dms_31,AKED0220210801
pfc_89,dms_26,AKED0220210801
pfc_89,dms_72,AKED0220210801
pfc_89,dms_57,AKED0220210801
pfc_89,dms_52,AKED0220210801
pfc_89,dms_43,AKED0220210801
pfc_89,dms_18,AKED0220210801
pfc_89,dms_82,AKED0220210801
pfc_89,dms_41,AKED0220210801
pfc_89,dms_3,AKED0220210801
pfc_89,dms_58,AKED0220210801
pfc_89,dms_61,AKED0220210801
pfc_89,dms_14,AKED0220210801
pfc_89,dms_0,AKED0220210801
pfc_89,dms_66,AKED0220210801
pfc_89,dms_33,AKED0220210801
pfc_89,dms_62,AKED0220210801
pfc_89,dms_22,AKED0220210801
pfc_89,dms_48,AKED0220210801
pfc_54,dms_8,AKED0220210801
pfc_54,dms_67,AKED0220210801
pfc_54,dms_76,AKED0220210801
pfc_54,dms_7,AKED0220210801
pfc_54,dms_35,AKED0220210801
pfc_54,dms_9,AKED0220210801
pfc_54,dms_83,AKED0220210801
pfc_54,dms_65,AKED0220210801
pfc_54,dms_71,AKED0220210801
pfc_54,dms_77,AKED0220210801
pfc_54,dms_15,AKED0220210801
pfc_54,dms_79,AKED0220210801
pfc_54,dms_5,AKED0220210801
pfc_54,dms_40,AKED0220210801
pfc_54,dms_59,AKED0220210801
pfc_54,dms_6,AKED0220210801
pfc_54,dms_38,AKED0220210801
pfc_54,dms_84,AKED0220210801
pfc_54,dms_54,AKED0220210801
pfc_54,dms_60,AKED0220210801
pfc_54,dms_55,AKED0220210801
pfc_54,dms_74,AKED0220210801
pfc_54,dms_56,AKED0220210801
pfc_54,dms_69,AKED0220210801
pfc_54,dms_11,AKED0220210801
pfc_54,dms_68,AKED0220210801
pfc_54,dms_29,AKED0220210801
pfc_54,dms_37,AKED0220210801
pfc_54,dms_13,AKED0220210801
pfc_54,dms_20,AKED0220210801
pfc_54,dms_47,AKED0220210801
pfc_54,dms_19,AKED0220210801
pfc_54,dms_16,AKED0220210801
pfc_54,dms_27,AKED0220210801
pfc_54,dms_42,AKED0220210801
pfc_54,dms_2,AKED0220210801
pfc_54,dms_50,AKED0220210801
pfc_54,dms_32,AKED0220210801
pfc_54,dms_17,AKED0220210801
pfc_54,dms_64,AKED0220210801
pfc_54,dms_51,AKED0220210801
pfc_54,dms_28,AKED0220210801
pfc_54,dms_23,AKED0220210801
pfc_54,dms_34,AKED0220210801
pfc_54,dms_63,AKED0220210801
pfc_54,dms_46,AKED0220210801
pfc_54,dms_81,AKED0220210801
pfc_54,dms_25,AKED0220210801
pfc_54,dms_12,AKED0220210801
pfc_54,dms_36,AKED0220210801
pfc_54,dms_30,AKED0220210801
pfc_54,dms_45,AKED0220210801
pfc_54,dms_70,AKED0220210801
pfc_54,dms_80,AKED0220210801
pfc_54,dms_49,AKED0220210801
pfc_54,dms_44,AKED0220210801
pfc_54,dms_75,AKED0220210801
pfc_54,dms_1,AKED0220210801
pfc_54,dms_73,AKED0220210801
pfc_54,dms_21,AKED0220210801
pfc_54,dms_39,AKED0220210801
pfc_54,dms_53,AKED0220210801
pfc_54,dms_4,AKED0220210801
pfc_54,dms_78,AKED0220210801
pfc_54,dms_31,AKED0220210801
pfc_54,dms_26,AKED0220210801
pfc_54,dms_72,AKED0220210801
pfc_54,dms_57,AKED0220210801
pfc_54,dms_52,AKED0220210801
pfc_54,dms_43,AKED0220210801
pfc_54,dms_18,AKED0220210801
pfc_54,dms_82,AKED0220210801
pfc_54,dms_41,AKED0220210801
pfc_54,dms_3,AKED0220210801
pfc_54,dms_58,AKED0220210801
pfc_54,dms_61,AKED0220210801
pfc_54,dms_14,AKED0220210801
pfc_54,dms_0,AKED0220210801
pfc_54,dms_66,AKED0220210801
pfc_54,dms_33,AKED0220210801
pfc_54,dms_62,AKED0220210801
pfc_54,dms_22,AKED0220210801
pfc_54,dms_48,AKED0220210801
pfc_0,dms_8,AKED0220210801
pfc_0,dms_67,AKED0220210801
pfc_0,dms_76,AKED0220210801
pfc_0,dms_7,AKED0220210801
pfc_0,dms_35,AKED0220210801
pfc_0,dms_9,AKED0220210801
pfc_0,dms_83,AKED0220210801
pfc_0,dms_65,AKED0220210801
pfc_0,dms_71,AKED0220210801
pfc_0,dms_77,AKED0220210801
pfc_0,dms_15,AKED0220210801
pfc_0,dms_79,AKED0220210801
pfc_0,dms_5,AKED0220210801
pfc_0,dms_40,AKED0220210801
pfc_0,dms_59,AKED0220210801
pfc_0,dms_6,AKED0220210801
pfc_0,dms_38,AKED0220210801
pfc_0,dms_84,AKED0220210801
pfc_0,dms_54,AKED0220210801
pfc_0,dms_60,AKED0220210801
pfc_0,dms_55,AKED0220210801
pfc_0,dms_74,AKED0220210801
pfc_0,dms_56,AKED0220210801
pfc_0,dms_69,AKED0220210801
pfc_0,dms_11,AKED0220210801
pfc_0,dms_68,AKED0220210801
pfc_0,dms_29,AKED0220210801
pfc_0,dms_37,AKED0220210801
pfc_0,dms_13,AKED0220210801
pfc_0,dms_20,AKED0220210801
pfc_0,dms_47,AKED0220210801
pfc_0,dms_19,AKED0220210801
pfc_0,dms_16,AKED0220210801
pfc_0,dms_27,AKED0220210801
pfc_0,dms_42,AKED0220210801
pfc_0,dms_2,AKED0220210801
pfc_0,dms_50,AKED0220210801
pfc_0,dms_32,AKED0220210801
pfc_0,dms_17,AKED0220210801
pfc_0,dms_64,AKED0220210801
pfc_0,dms_51,AKED0220210801
pfc_0,dms_28,AKED0220210801
pfc_0,dms_23,AKED0220210801
pfc_0,dms_34,AKED0220210801
pfc_0,dms_63,AKED0220210801
pfc_0,dms_46,AKED0220210801
pfc_0,dms_81,AKED0220210801
pfc_0,dms_25,AKED0220210801
pfc_0,dms_12,AKED0220210801
pfc_0,dms_36,AKED0220210801
pfc_0,dms_30,AKED0220210801
pfc_0,dms_45,AKED0220210801
pfc_0,dms_70,AKED0220210801
pfc_0,dms_80,AKED0220210801
pfc_0,dms_49,AKED0220210801
pfc_0,dms_44,AKED0220210801
pfc_0,dms_75,AKED0220210801
pfc_0,dms_1,AKED0220210801
pfc_0,dms_73,AKED0220210801
pfc_0,dms_21,AKED0220210801
pfc_0,dms_39,AKED0220210801
pfc_0,dms_53,AKED0220210801
pfc_0,dms_4,AKED0220210801
pfc_0,dms_78,AKED0220210801
pfc_0,dms_31,AKED0220210801
pfc_0,dms_26,AKED0220210801
pfc_0,dms_72,AKED0220210801
pfc_0,dms_57,AKED0220210801
pfc_0,dms_52,AKED0220210801
pfc_0,dms_43,AKED0220210801
pfc_0,dms_18,AKED0220210801
pfc_0,dms_82,AKED0220210801
pfc_0,dms_41,AKED0220210801
pfc_0,dms_3,AKED0220210801
pfc_0,dms_58,AKED0220210801
pfc_0,dms_61,AKED0220210801
pfc_0,dms_14,AKED0220210801
pfc_0,dms_0,AKED0220210801
pfc_0,dms_66,AKED0220210801
pfc_0,dms_33,AKED0220210801
pfc_0,dms_62,AKED0220210801
pfc_0,dms_22,AKED0220210801
pfc_0,dms_48,AKED0220210801
pfc_29,dms_8,AKED0220210801
pfc_29,dms_67,AKED0220210801
pfc_29,dms_76,AKED0220210801
pfc_29,dms_7,AKED0220210801
pfc_29,dms_35,AKED0220210801
pfc_29,dms_9,AKED0220210801
pfc_29,dms_83,AKED0220210801
pfc_29,dms_65,AKED0220210801
pfc_29,dms_71,AKED0220210801
pfc_29,dms_77,AKED0220210801
pfc_29,dms_15,AKED0220210801
pfc_29,dms_79,AKED0220210801
pfc_29,dms_5,AKED0220210801
pfc_29,dms_40,AKED0220210801
pfc_29,dms_59,AKED0220210801
pfc_29,dms_6,AKED0220210801
pfc_29,dms_38,AKED0220210801
pfc_29,dms_84,AKED0220210801
pfc_29,dms_54,AKED0220210801
pfc_29,dms_60,AKED0220210801
pfc_29,dms_55,AKED0220210801
pfc_29,dms_74,AKED0220210801
pfc_29,dms_56,AKED0220210801
pfc_29,dms_69,AKED0220210801
pfc_29,dms_11,AKED0220210801
pfc_29,dms_68,AKED0220210801
pfc_29,dms_29,AKED0220210801
pfc_29,dms_37,AKED0220210801
pfc_29,dms_13,AKED0220210801
pfc_29,dms_20,AKED0220210801
pfc_29,dms_47,AKED0220210801
pfc_29,dms_19,AKED0220210801
pfc_29,dms_16,AKED0220210801
pfc_29,dms_27,AKED0220210801
pfc_29,dms_42,AKED0220210801
pfc_29,dms_2,AKED0220210801
pfc_29,dms_50,AKED0220210801
pfc_29,dms_32,AKED0220210801
pfc_29,dms_17,AKED0220210801
pfc_29,dms_64,AKED0220210801
pfc_29,dms_51,AKED0220210801
pfc_29,dms_28,AKED0220210801
pfc_29,dms_23,AKED0220210801
pfc_29,dms_34,AKED0220210801
pfc_29,dms_63,AKED0220210801
pfc_29,dms_46,AKED0220210801
pfc_29,dms_81,AKED0220210801
pfc_29,dms_25,AKED0220210801
pfc_29,dms_12,AKED0220210801
pfc_29,dms_36,AKED0220210801
pfc_29,dms_30,AKED0220210801
pfc_29,dms_45,AKED0220210801
pfc_29,dms_70,AKED0220210801
pfc_29,dms_80,AKED0220210801
pfc_29,dms_49,AKED0220210801
pfc_29,dms_44,AKED0220210801
pfc_29,dms_75,AKED0220210801
pfc_29,dms_1,AKED0220210801
pfc_29,dms_73,AKED0220210801
pfc_29,dms_21,AKED0220210801
pfc_29,dms_39,AKED0220210801
pfc_29,dms_53,AKED0220210801
pfc_29,dms_4,AKED0220210801
pfc_29,dms_78,AKED0220210801
pfc_29,dms_31,AKED0220210801
pfc_29,dms_26,AKED0220210801
pfc_29,dms_72,AKED0220210801
pfc_29,dms_57,AKED0220210801
pfc_29,dms_52,AKED0220210801
pfc_29,dms_43,AKED0220210801
pfc_29,dms_18,AKED0220210801
pfc_29,dms_82,AKED0220210801
pfc_29,dms_41,AKED0220210801
pfc_29,dms_3,AKED0220210801
pfc_29,dms_58,AKED0220210801
pfc_29,dms_61,AKED0220210801
pfc_29,dms_14,AKED0220210801
pfc_29,dms_0,AKED0220210801
pfc_29,dms_66,AKED0220210801
pfc_29,dms_33,AKED0220210801
pfc_29,dms_62,AKED0220210801
pfc_29,dms_22,AKED0220210801
pfc_29,dms_48,AKED0220210801
pfc_97,dms_8,AKED0220210801
pfc_97,dms_67,AKED0220210801
pfc_97,dms_76,AKED0220210801
pfc_97,dms_7,AKED0220210801
pfc_97,dms_35,AKED0220210801
pfc_97,dms_9,AKED0220210801
pfc_97,dms_83,AKED0220210801
pfc_97,dms_65,AKED0220210801
pfc_97,dms_71,AKED0220210801
pfc_97,dms_77,AKED0220210801
pfc_97,dms_15,AKED0220210801
pfc_97,dms_79,AKED0220210801
pfc_97,dms_5,AKED0220210801
pfc_97,dms_40,AKED0220210801
pfc_97,dms_59,AKED0220210801
pfc_97,dms_6,AKED0220210801
pfc_97,dms_38,AKED0220210801
pfc_97,dms_84,AKED0220210801
pfc_97,dms_54,AKED0220210801
pfc_97,dms_60,AKED0220210801
pfc_97,dms_55,AKED0220210801
pfc_97,dms_74,AKED0220210801
pfc_97,dms_56,AKED0220210801
pfc_97,dms_69,AKED0220210801
pfc_97,dms_11,AKED0220210801
pfc_97,dms_68,AKED0220210801
pfc_97,dms_29,AKED0220210801
pfc_97,dms_37,AKED0220210801
pfc_97,dms_13,AKED0220210801
pfc_97,dms_20,AKED0220210801
pfc_97,dms_47,AKED0220210801
pfc_97,dms_19,AKED0220210801
pfc_97,dms_16,AKED0220210801
pfc_97,dms_27,AKED0220210801
pfc_97,dms_42,AKED0220210801
pfc_97,dms_2,AKED0220210801
pfc_97,dms_50,AKED0220210801
pfc_97,dms_32,AKED0220210801
pfc_97,dms_17,AKED0220210801
pfc_97,dms_64,AKED0220210801
pfc_97,dms_51,AKED0220210801
pfc_97,dms_28,AKED0220210801
pfc_97,dms_23,AKED0220210801
pfc_97,dms_34,AKED0220210801
pfc_97,dms_63,AKED0220210801
pfc_97,dms_46,AKED0220210801
pfc_97,dms_81,AKED0220210801
pfc_97,dms_25,AKED0220210801
pfc_97,dms_12,AKED0220210801
pfc_97,dms_36,AKED0220210801
pfc_97,dms_30,AKED0220210801
pfc_97,dms_45,AKED0220210801
pfc_97,dms_70,AKED0220210801
pfc_97,dms_80,AKED0220210801
pfc_97,dms_49,AKED0220210801
pfc_97,dms_44,AKED0220210801
pfc_97,dms_75,AKED0220210801
pfc_97,dms_1,AKED0220210801
pfc_97,dms_73,AKED0220210801
pfc_97,dms_21,AKED0220210801
pfc_97,dms_39,AKED0220210801
pfc_97,dms_53,AKED0220210801
pfc_97,dms_4,AKED0220210801
pfc_97,dms_78,AKED0220210801
pfc_97,dms_31,AKED0220210801
pfc_97,dms_26,AKED0220210801
pfc_97,dms_72,AKED0220210801
pfc_97,dms_57,AKED0220210801
pfc_97,dms_52,AKED0220210801
pfc_97,dms_43,AKED0220210801
pfc_97,dms_18,AKED0220210801
pfc_97,dms_82,AKED0220210801
pfc_97,dms_41,AKED0220210801
pfc_97,dms_3,AKED0220210801
pfc_97,dms_58,AKED0220210801
pfc_97,dms_61,AKED0220210801
pfc_97,dms_14,AKED0220210801
pfc_97,dms_0,AKED0220210801
pfc_97,dms_66,AKED0220210801
pfc_97,dms_33,AKED0220210801
pfc_97,dms_62,AKED0220210801
pfc_97,dms_22,AKED0220210801
pfc_97,dms_48,AKED0220210801
pfc_17,dms_8,AKED0220210801
pfc_17,dms_67,AKED0220210801
pfc_17,dms_76,AKED0220210801
pfc_17,dms_7,AKED0220210801
pfc_17,dms_35,AKED0220210801
pfc_17,dms_9,AKED0220210801
pfc_17,dms_83,AKED0220210801
pfc_17,dms_65,AKED0220210801
pfc_17,dms_71,AKED0220210801
pfc_17,dms_77,AKED0220210801
pfc_17,dms_15,AKED0220210801
pfc_17,dms_79,AKED0220210801
pfc_17,dms_5,AKED0220210801
pfc_17,dms_40,AKED0220210801
pfc_17,dms_59,AKED0220210801
pfc_17,dms_6,AKED0220210801
pfc_17,dms_38,AKED0220210801
pfc_17,dms_84,AKED0220210801
pfc_17,dms_54,AKED0220210801
pfc_17,dms_60,AKED0220210801
pfc_17,dms_55,AKED0220210801
pfc_17,dms_74,AKED0220210801
pfc_17,dms_56,AKED0220210801
pfc_17,dms_69,AKED0220210801
pfc_17,dms_11,AKED0220210801
pfc_17,dms_68,AKED0220210801
pfc_17,dms_29,AKED0220210801
pfc_17,dms_37,AKED0220210801
pfc_17,dms_13,AKED0220210801
pfc_17,dms_20,AKED0220210801
pfc_17,dms_47,AKED0220210801
pfc_17,dms_19,AKED0220210801
pfc_17,dms_16,AKED0220210801
pfc_17,dms_27,AKED0220210801
pfc_17,dms_42,AKED0220210801
pfc_17,dms_2,AKED0220210801
pfc_17,dms_50,AKED0220210801
pfc_17,dms_32,AKED0220210801
pfc_17,dms_17,AKED0220210801
pfc_17,dms_64,AKED0220210801
pfc_17,dms_51,AKED0220210801
pfc_17,dms_28,AKED0220210801
pfc_17,dms_23,AKED0220210801
pfc_17,dms_34,AKED0220210801
pfc_17,dms_63,AKED0220210801
pfc_17,dms_46,AKED0220210801
pfc_17,dms_81,AKED0220210801
pfc_17,dms_25,AKED0220210801
pfc_17,dms_12,AKED0220210801
pfc_17,dms_36,AKED0220210801
pfc_17,dms_30,AKED0220210801
pfc_17,dms_45,AKED0220210801
pfc_17,dms_70,AKED0220210801
pfc_17,dms_80,AKED0220210801
pfc_17,dms_49,AKED0220210801
pfc_17,dms_44,AKED0220210801
pfc_17,dms_75,AKED0220210801
pfc_17,dms_1,AKED0220210801
pfc_17,dms_73,AKED0220210801
pfc_17,dms_21,AKED0220210801
pfc_17,dms_39,AKED0220210801
pfc_17,dms_53,AKED0220210801
pfc_17,dms_4,AKED0220210801
pfc_17,dms_78,AKED0220210801
pfc_17,dms_31,AKED0220210801
pfc_17,dms_26,AKED0220210801
pfc_17,dms_72,AKED0220210801
pfc_17,dms_57,AKED0220210801
pfc_17,dms_52,AKED0220210801
pfc_17,dms_43,AKED0220210801
pfc_17,dms_18,AKED0220210801
pfc_17,dms_82,AKED0220210801
pfc_17,dms_41,AKED0220210801
pfc_17,dms_3,AKED0220210801
pfc_17,dms_58,AKED0220210801
pfc_17,dms_61,AKED0220210801
pfc_17,dms_14,AKED0220210801
pfc_17,dms_0,AKED0220210801
pfc_17,dms_66,AKED0220210801
pfc_17,dms_33,AKED0220210801
pfc_17,dms_62,AKED0220210801
pfc_17,dms_22,AKED0220210801
pfc_17,dms_48,AKED0220210801
pfc_47,dms_8,AKED0220210801
pfc_47,dms_67,AKED0220210801
pfc_47,dms_76,AKED0220210801
pfc_47,dms_7,AKED0220210801
pfc_47,dms_35,AKED0220210801
pfc_47,dms_9,AKED0220210801
pfc_47,dms_83,AKED0220210801
pfc_47,dms_65,AKED0220210801
pfc_47,dms_71,AKED0220210801
pfc_47,dms_77,AKED0220210801
pfc_47,dms_15,AKED0220210801
pfc_47,dms_79,AKED0220210801
pfc_47,dms_5,AKED0220210801
pfc_47,dms_40,AKED0220210801
pfc_47,dms_59,AKED0220210801
pfc_47,dms_6,AKED0220210801
pfc_47,dms_38,AKED0220210801
pfc_47,dms_84,AKED0220210801
pfc_47,dms_54,AKED0220210801
pfc_47,dms_60,AKED0220210801
pfc_47,dms_55,AKED0220210801
pfc_47,dms_74,AKED0220210801
pfc_47,dms_56,AKED0220210801
pfc_47,dms_69,AKED0220210801
pfc_47,dms_11,AKED0220210801
pfc_47,dms_68,AKED0220210801
pfc_47,dms_29,AKED0220210801
pfc_47,dms_37,AKED0220210801
pfc_47,dms_13,AKED0220210801
pfc_47,dms_20,AKED0220210801
pfc_47,dms_47,AKED0220210801
pfc_47,dms_19,AKED0220210801
pfc_47,dms_16,AKED0220210801
pfc_47,dms_27,AKED0220210801
pfc_47,dms_42,AKED0220210801
pfc_47,dms_2,AKED0220210801
pfc_47,dms_50,AKED0220210801
pfc_47,dms_32,AKED0220210801
pfc_47,dms_17,AKED0220210801
pfc_47,dms_64,AKED0220210801
pfc_47,dms_51,AKED0220210801
pfc_47,dms_28,AKED0220210801
pfc_47,dms_23,AKED0220210801
pfc_47,dms_34,AKED0220210801
pfc_47,dms_63,AKED0220210801
pfc_47,dms_46,AKED0220210801
pfc_47,dms_81,AKED0220210801
pfc_47,dms_25,AKED0220210801
pfc_47,dms_12,AKED0220210801
pfc_47,dms_36,AKED0220210801
pfc_47,dms_30,AKED0220210801
pfc_47,dms_45,AKED0220210801
pfc_47,dms_70,AKED0220210801
pfc_47,dms_80,AKED0220210801
pfc_47,dms_49,AKED0220210801
pfc_47,dms_44,AKED0220210801
pfc_47,dms_75,AKED0220210801
pfc_47,dms_1,AKED0220210801
pfc_47,dms_73,AKED0220210801
pfc_47,dms_21,AKED0220210801
pfc_47,dms_39,AKED0220210801
pfc_47,dms_53,AKED0220210801
pfc_47,dms_4,AKED0220210801
pfc_47,dms_78,AKED0220210801
pfc_47,dms_31,AKED0220210801
pfc_47,dms_26,AKED0220210801
pfc_47,dms_72,AKED0220210801
pfc_47,dms_57,AKED0220210801
pfc_47,dms_52,AKED0220210801
pfc_47,dms_43,AKED0220210801
pfc_47,dms_18,AKED0220210801
pfc_47,dms_82,AKED0220210801
pfc_47,dms_41,AKED0220210801
pfc_47,dms_3,AKED0220210801
pfc_47,dms_58,AKED0220210801
pfc_47,dms_61,AKED0220210801
pfc_47,dms_14,AKED0220210801
pfc_47,dms_0,AKED0220210801
pfc_47,dms_66,AKED0220210801
pfc_47,dms_33,AKED0220210801
pfc_47,dms_62,AKED0220210801
pfc_47,dms_22,AKED0220210801
pfc_47,dms_48,AKED0220210801
pfc_70,dms_8,AKED0220210801
pfc_70,dms_67,AKED0220210801
pfc_70,dms_76,AKED0220210801
pfc_70,dms_7,AKED0220210801
pfc_70,dms_35,AKED0220210801
pfc_70,dms_9,AKED0220210801
pfc_70,dms_83,AKED0220210801
pfc_70,dms_65,AKED0220210801
pfc_70,dms_71,AKED0220210801
pfc_70,dms_77,AKED0220210801
pfc_70,dms_15,AKED0220210801
pfc_70,dms_79,AKED0220210801
pfc_70,dms_5,AKED0220210801
pfc_70,dms_40,AKED0220210801
pfc_70,dms_59,AKED0220210801
pfc_70,dms_6,AKED0220210801
pfc_70,dms_38,AKED0220210801
pfc_70,dms_84,AKED0220210801
pfc_70,dms_54,AKED0220210801
pfc_70,dms_60,AKED0220210801
pfc_70,dms_55,AKED0220210801
pfc_70,dms_74,AKED0220210801
pfc_70,dms_56,AKED0220210801
pfc_70,dms_69,AKED0220210801
pfc_70,dms_11,AKED0220210801
pfc_70,dms_68,AKED0220210801
pfc_70,dms_29,AKED0220210801
pfc_70,dms_37,AKED0220210801
pfc_70,dms_13,AKED0220210801
pfc_70,dms_20,AKED0220210801
pfc_70,dms_47,AKED0220210801
pfc_70,dms_19,AKED0220210801
pfc_70,dms_16,AKED0220210801
pfc_70,dms_27,AKED0220210801
pfc_70,dms_42,AKED0220210801
pfc_70,dms_2,AKED0220210801
pfc_70,dms_50,AKED0220210801
pfc_70,dms_32,AKED0220210801
pfc_70,dms_17,AKED0220210801
pfc_70,dms_64,AKED0220210801
pfc_70,dms_51,AKED0220210801
pfc_70,dms_28,AKED0220210801
pfc_70,dms_23,AKED0220210801
pfc_70,dms_34,AKED0220210801
pfc_70,dms_63,AKED0220210801
pfc_70,dms_46,AKED0220210801
pfc_70,dms_81,AKED0220210801
pfc_70,dms_25,AKED0220210801
pfc_70,dms_12,AKED0220210801
pfc_70,dms_36,AKED0220210801
pfc_70,dms_30,AKED0220210801
pfc_70,dms_45,AKED0220210801
pfc_70,dms_70,AKED0220210801
pfc_70,dms_80,AKED0220210801
pfc_70,dms_49,AKED0220210801
pfc_70,dms_44,AKED0220210801
pfc_70,dms_75,AKED0220210801
pfc_70,dms_1,AKED0220210801
pfc_70,dms_73,AKED0220210801
pfc_70,dms_21,AKED0220210801
pfc_70,dms_39,AKED0220210801
pfc_70,dms_53,AKED0220210801
pfc_70,dms_4,AKED0220210801
pfc_70,dms_78,AKED0220210801
pfc_70,dms_31,AKED0220210801
pfc_70,dms_26,AKED0220210801
pfc_70,dms_72,AKED0220210801
pfc_70,dms_57,AKED0220210801
pfc_70,dms_52,AKED0220210801
pfc_70,dms_43,AKED0220210801
pfc_70,dms_18,AKED0220210801
pfc_70,dms_82,AKED0220210801
pfc_70,dms_41,AKED0220210801
pfc_70,dms_3,AKED0220210801
pfc_70,dms_58,AKED0220210801
pfc_70,dms_61,AKED0220210801
pfc_70,dms_14,AKED0220210801
pfc_70,dms_0,AKED0220210801
pfc_70,dms_66,AKED0220210801
pfc_70,dms_33,AKED0220210801
pfc_70,dms_62,AKED0220210801
pfc_70,dms_22,AKED0220210801
pfc_70,dms_48,AKED0220210801
pfc_50,dms_8,AKED0220210801
pfc_50,dms_67,AKED0220210801
pfc_50,dms_76,AKED0220210801
pfc_50,dms_7,AKED0220210801
pfc_50,dms_35,AKED0220210801
pfc_50,dms_9,AKED0220210801
pfc_50,dms_83,AKED0220210801
pfc_50,dms_65,AKED0220210801
pfc_50,dms_71,AKED0220210801
pfc_50,dms_77,AKED0220210801
pfc_50,dms_15,AKED0220210801
pfc_50,dms_79,AKED0220210801
pfc_50,dms_5,AKED0220210801
pfc_50,dms_40,AKED0220210801
pfc_50,dms_59,AKED0220210801
pfc_50,dms_6,AKED0220210801
pfc_50,dms_38,AKED0220210801
pfc_50,dms_84,AKED0220210801
pfc_50,dms_54,AKED0220210801
pfc_50,dms_60,AKED0220210801
pfc_50,dms_55,AKED0220210801
pfc_50,dms_74,AKED0220210801
pfc_50,dms_56,AKED0220210801
pfc_50,dms_69,AKED0220210801
pfc_50,dms_11,AKED0220210801
pfc_50,dms_68,AKED0220210801
pfc_50,dms_29,AKED0220210801
pfc_50,dms_37,AKED0220210801
pfc_50,dms_13,AKED0220210801
pfc_50,dms_20,AKED0220210801
pfc_50,dms_47,AKED0220210801
pfc_50,dms_19,AKED0220210801
pfc_50,dms_16,AKED0220210801
pfc_50,dms_27,AKED0220210801
pfc_50,dms_42,AKED0220210801
pfc_50,dms_2,AKED0220210801
pfc_50,dms_50,AKED0220210801
pfc_50,dms_32,AKED0220210801
pfc_50,dms_17,AKED0220210801
pfc_50,dms_64,AKED0220210801
